SalesPrice,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,OpenPorchSF,MiscVal,Furnished,TotalSqFt
510500,RL,63,16669,1707,IR1,Corner,Todon,Norm,1Fam,1Story,no,8,6,1981,1981,2,1,TA,1,2,511,64,0,yes,3393
225800,RL,63,10712,974,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1991,1992,1,1,TA,0,0,0,28,0,yes,1948
595200,RL,63,13346,2295,IR1,CulDSac,Buver,Norm,1Fam,2Story,yes,7,5,1992,2000,2,1,Gd,1,2,590,40,0,no,3390
290900,RL,63,7875,1253,Reg,Inside,Hephis,Norm,1Fam,1Story,no,7,5,1995,1996,2,1,TA,1,2,402,21,0,yes,2490
315500,RL,63,9084,1632,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1998,1998,2,1,TA,1,2,462,28,0,no,2567
423800,RL,63,7875,1509,Reg,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,1,2,393,75,0,yes,2292
456200,RM,63,11426,2082,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,7,5,2003,2003,2,1,Gd,0,2,484,238,0,yes,3444
399200,RL,63,7500,1080,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2004,2005,1,1,Gd,0,0,0,0,0,yes,2160
530700,RL,63,8487,1500,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,2,570,36,0,no,3000
410600,RL,63,13072,1158,Reg,Inside,Kence,RRAe,1Fam,1Story,no,6,5,2004,2004,1,1,Gd,0,2,576,50,0,no,2316
524800,RL,63,8500,1422,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,2,626,60,0,yes,2844
510200,RL,63,8199,1456,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2005,2005,2,1,Gd,1,2,410,18,0,no,2184
491200,RL,63,13072,1141,Reg,Inside,Kence,RRAe,1Fam,1Story,yes,6,5,2005,2005,1,1,TA,0,2,484,0,0,yes,2282
618100,RL,63,8849,1684,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,2,564,72,0,yes,3368
952500,RL,63,17423,2234,IR1,CulDSac,Buver,Norm,1Fam,1Story,no,9,5,2008,2009,2,1,Ex,1,3,1166,60,0,yes,4450
368200,RL,64,11888,2134,IR1,Inside,Lafield,PosN,1Fam,2.5Unf,no,6,6,1916,1994,2,1,Gd,0,2,441,60,0,no,2978
158200,RL,64,10020,904,IR1,Inside,Tistin,Norm,1Fam,1Story,no,1,1,1922,1950,0,1,Fa,0,0,0,0,0,yes,1587
465900,RL,64,13053,1848,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,yes,6,7,1923,2000,1,1,Gd,1,2,370,0,0,yes,2681
404100,RL,64,10708,1867,IR1,Inside,Todon,Norm,1Fam,1Story,no,5,5,1955,1993,1,1,TA,3,1,303,0,0,yes,3484
248700,RL,64,8712,1306,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1957,2000,1,1,TA,0,1,756,0,0,yes,2298
565700,RL,64,20781,2156,IR2,CulDSac,Hephis,PosN,1Fam,1Story,no,7,7,1968,2003,2,1,TA,1,2,508,80,0,yes,3724
227500,RL,64,7018,1535,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1979,1979,2,2,TA,0,2,400,0,0,yes,1535
252500,RL,64,7018,1535,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1979,1979,2,2,TA,0,2,410,0,0,no,1535
245900,RL,64,7018,1224,Reg,Inside,Kence,Feedr,Duplex,SFoyer,no,5,5,1979,1979,0,2,TA,2,2,528,0,0,no,2310
259300,RL,64,7018,2240,Reg,Inside,Kence,Feedr,Duplex,2Story,no,5,5,1979,1979,2,2,TA,0,2,528,0,0,no,2240
230000,RL,64,6979,1056,Reg,Inside,Tistin,Norm,Duplex,SFoyer,no,6,5,1980,1980,0,2,TA,0,2,576,56,600,no,2112
626100,RL,64,14541,2520,IR1,Corner,Buver,Norm,1Fam,2Story,no,8,7,1993,1993,2,1,Gd,1,3,796,55,0,yes,3858
327300,RL,64,8530,1474,IR1,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,1995,1996,2,1,TA,1,2,400,72,700,no,1858
430600,RL,64,9303,1756,IR1,Corner,Todon,Norm,1Fam,2Story,no,6,5,1996,1997,2,1,TA,0,2,422,122,0,yes,2628
429900,RL,64,9375,2034,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1997,1998,2,1,Gd,0,2,645,36,0,yes,3091
451600,RL,64,9375,2169,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2002,2002,2,1,Gd,1,2,647,87,0,yes,3453
442200,RL,64,7301,1922,Reg,Corner,Tistin,Norm,1Fam,SFoyer,no,7,5,2003,2003,3,1,Gd,1,2,672,0,0,no,1922
565200,FV,64,8791,1728,IR1,Inside,Todon,Norm,1Fam,2Story,no,6,5,2003,2003,2,1,Gd,0,2,673,56,0,yes,2592
518800,RL,64,8320,1582,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,0,2,520,45,0,no,2352
491000,RL,64,8633,1476,Reg,FR2,Enstol,Norm,1Fam,2Story,no,6,5,2005,2005,2,1,Gd,0,2,540,35,0,no,2214
617100,RL,64,9037,1484,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2006,2006,2,1,Ex,1,2,472,33,0,no,2960
503100,RL,64,7406,1220,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,2,632,54,0,no,2419
524900,RL,64,6762,1208,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,2,632,61,0,yes,2395
504800,RL,64,6762,1294,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,2,662,55,0,no,2580
545000,RL,64,6762,1208,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2007,2007,2,1,Gd,0,2,628,54,0,no,2416
515800,RL,64,7314,1232,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2007,2007,2,1,Gd,0,2,632,0,0,yes,2464
862200,RM,64,5587,1652,IR1,Inside,Enstol,Norm,TwnhsE,1Story,yes,8,5,2008,2008,2,1,Gd,1,2,482,53,0,yes,3252
717900,RL,64,10475,1694,IR1,Corner,Enstol,Norm,1Fam,1Story,no,8,5,2008,2008,2,1,Gd,0,3,776,33,0,yes,3388
635800,RM,65,11700,2640,IR1,Corner,Tistin,Norm,1Fam,2Story,no,7,7,1880,2003,1,1,Gd,1,4,864,0,0,yes,3880
269700,RM,65,8850,1690,IR1,Corner,Tistin,Norm,1Fam,2.5Unf,no,7,6,1916,1950,1,1,TA,1,1,225,0,0,yes,2505
401000,RL,65,7804,1981,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,4,3,1928,1950,2,1,Gd,2,2,576,44,0,yes,3103
234000,RL,65,6435,1577,Reg,Inside,Lafield,RRAn,1Fam,1.5Fin,no,6,5,1939,1950,1,1,Fa,1,1,312,0,0,no,2549
240400,RM,65,7800,1118,Reg,Inside,Tistin,Artery,2fmCon,1.5Fin,no,5,7,1939,1950,1,1,TA,1,2,410,0,0,no,1911
164800,RL,65,6040,1152,Reg,Inside,Tistin,Norm,Duplex,1Story,no,4,5,1955,1955,2,2,Fa,0,0,0,0,0,no,1152
234400,RL,65,10482,1138,Reg,Inside,Kence,Norm,1Fam,SLvl,no,6,8,1958,1958,1,1,TA,0,1,264,0,0,yes,1726
250400,RL,65,6993,1236,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,5,7,1961,1994,1,1,TA,1,1,288,0,0,yes,2148
246100,RL,65,6768,912,IR1,Inside,Tistin,Feedr,1Fam,1Story,no,6,8,1961,1996,1,1,Gd,0,1,288,0,0,yes,1824
384300,RL,65,8450,894,Reg,Inside,Tistin,RRAe,1Fam,1Story,no,5,8,1965,2009,1,1,TA,1,1,336,144,0,yes,1788
322500,RL,65,8944,1584,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1967,1967,2,2,TA,0,3,792,152,0,yes,3168
289200,RL,65,7150,892,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,5,1967,1967,1,1,TA,0,1,288,0,0,yes,1784
336900,RL,65,7800,899,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1967,2004,1,1,Gd,0,1,288,0,0,yes,1763
207000,RL,65,8450,1056,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1968,1968,1,1,TA,1,1,304,85,0,yes,2112
508900,RL,65,25095,1473,IR1,Inside,Todon,Norm,1Fam,1Story,no,5,8,1968,2003,1,1,Ex,2,1,452,48,0,yes,2910
258100,RL,65,9750,1054,Reg,FR2,Kence,Norm,1Fam,1Story,no,6,8,1969,1969,1,1,TA,0,2,460,0,0,no,2108
356900,RL,65,8385,985,Reg,Inside,Enstol,Norm,1Fam,SLvl,no,5,8,1977,1977,2,1,TA,0,1,328,0,0,no,1970
292700,RL,65,7153,1603,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1992,1992,2,1,Gd,0,2,484,124,0,no,2364
309500,RL,65,8775,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1994,1994,1,1,TA,0,1,299,64,0,yes,1980
283400,RL,65,8125,1481,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1994,1995,2,1,TA,1,2,343,36,0,yes,2183
331500,RL,65,8125,1679,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1994,1998,2,1,Gd,1,2,575,42,0,no,3087
643700,RL,65,12257,2531,IR1,Inside,Buver,Norm,1Fam,2Story,no,8,5,1995,1995,2,1,Gd,1,3,752,98,0,yes,3849
497900,RL,65,15426,1764,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,Gd,0,2,470,99,0,yes,2692
697300,RL,65,16545,2450,IR1,Inside,Buver,Norm,1Fam,2Story,no,8,5,1998,1998,2,1,Gd,1,3,1069,126,0,yes,3734
311800,RL,65,8450,1349,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2000,2001,2,1,TA,0,2,539,55,0,yes,2698
331300,RL,65,8529,1434,IR1,Inside,Kence,Norm,1Fam,1Story,no,7,5,2001,2001,2,1,Gd,1,2,527,39,0,no,2888
412100,RL,65,14006,1776,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2002,2002,2,1,Gd,1,2,474,96,0,yes,2712
620100,RL,65,8125,1654,Reg,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2002,2002,2,1,Gd,0,3,900,136,0,yes,3308
600600,RL,65,8200,1928,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2004,2,1,Gd,1,2,434,48,0,yes,2775
600500,RL,65,8450,1337,Reg,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2003,2003,2,1,Gd,0,2,531,39,0,yes,2674
614600,RL,65,8158,1768,Reg,Inside,Enstol,Norm,1Fam,2Story,yes,7,5,2003,2003,2,1,Gd,0,2,543,63,0,no,2652
556900,RL,65,8450,1710,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,2,548,61,0,yes,2566
569900,RL,65,8450,1436,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,2,484,98,0,yes,2872
522300,RL,65,8773,1414,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,2,494,105,0,yes,2828
448700,RL,65,8366,1640,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,5,2004,2004,2,1,Gd,0,2,520,45,0,yes,2438
537500,RL,65,9313,1728,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,0,2,572,56,0,yes,2592
493600,RL,65,8461,1456,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,2005,2006,2,1,Gd,1,2,390,24,0,no,2184
453700,RL,65,10237,1484,Reg,Inside,Hephis,RRAn,1Fam,2Story,no,6,5,2005,2007,2,1,Gd,1,2,393,72,0,yes,2267
427000,RL,65,10237,1316,Reg,Inside,Hephis,RRAn,1Fam,1Story,no,6,5,2005,2006,2,1,Gd,1,2,397,0,0,no,2632
535800,RL,65,8767,1310,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,1,2,400,0,0,yes,2620
482000,FV,65,8125,1553,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2005,2006,2,1,Gd,0,2,615,45,0,no,2309
560600,FV,65,8125,1550,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2006,2007,2,1,Gd,0,2,438,168,0,yes,2642
509800,FV,65,8125,1576,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2006,2006,2,1,Gd,0,2,614,50,0,yes,2346
448400,RL,65,9018,1456,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2007,2007,2,1,Gd,1,2,400,24,0,yes,2184
538000,FV,65,8125,1665,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,6,2007,2007,2,1,Gd,0,2,562,0,0,yes,2478
786600,RL,65,8769,1702,Reg,Corner,Buver,Norm,TwnhsE,1Story,no,9,5,2008,2008,1,1,Ex,1,3,1052,72,0,yes,3404
190200,C (all),66,8712,1178,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,4,7,1900,1950,1,1,TA,0,1,384,0,0,yes,2037
209100,RL,66,6858,1647,Reg,Corner,Tistin,Norm,1Fam,2Story,no,6,4,1915,1950,1,1,Fa,0,1,216,66,0,yes,2453
382700,RL,66,21780,1674,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,7,1918,1950,2,1,TA,1,2,396,36,0,no,2837
246200,RH,66,12155,1482,IR1,Inside,Tistin,Norm,1Fam,2Story,no,6,8,1925,1950,2,1,Fa,0,1,400,0,0,yes,2154
164700,C (all),66,8712,1044,Reg,Inside,Lafield,Norm,1Fam,1Story,no,5,5,1952,1952,1,1,Fa,0,2,504,0,54,yes,1584
469100,RL,66,8923,1008,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1953,2006,1,1,Gd,0,1,240,18,0,yes,2016
348800,RL,66,12400,1215,IR1,Inside,Kence,Feedr,1Fam,1Story,yes,6,7,1958,1998,1,1,TA,0,1,297,0,0,yes,2430
210600,RL,66,7758,999,IR1,Corner,Tistin,Norm,1Fam,1Story,no,5,7,1962,2001,1,1,Gd,0,1,264,132,0,no,1998
206400,RL,66,7800,912,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1964,1964,1,1,TA,0,1,288,0,0,no,1824
475500,RL,66,164660,1786,IR1,Corner,Todon,Norm,2fmCon,1.5Fin,no,5,6,1965,1965,2,1,TA,2,2,529,0,700,no,3285
203100,RL,66,7742,955,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1966,1966,1,1,TA,0,1,386,0,0,yes,1910
444800,RL,66,9819,1567,IR1,Inside,Kence,Norm,1Fam,1Story,yes,6,5,1977,1977,2,1,Gd,2,2,714,32,0,yes,3134
442700,FV,66,7399,1950,IR1,Inside,Todon,Norm,1Fam,2Story,no,7,5,1997,1998,2,1,Gd,1,2,576,10,0,yes,2925
348200,RL,66,11214,1886,IR1,Corner,Hephis,Norm,1Fam,2Story,no,7,5,1998,1999,2,1,Gd,1,2,431,0,0,no,2816
570600,RL,66,16226,2452,IR3,Inside,Enstol,Norm,1Fam,2Story,no,8,5,1998,1999,2,1,Gd,1,2,683,50,0,yes,3480
384000,RL,66,8738,2291,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,1,2,429,0,0,yes,3266
288100,RL,66,8121,1664,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2000,2000,2,1,TA,1,2,460,40,0,yes,2617
445200,RL,66,13695,1114,Reg,Inside,Kence,RRAe,1Fam,1Story,no,6,5,2003,2004,1,1,Gd,0,2,576,78,0,yes,2228
386600,RL,66,13695,1114,Reg,Inside,Kence,RRAe,1Fam,1Story,no,5,5,2004,2004,1,1,Gd,0,2,576,102,0,no,2228
909000,RL,66,13682,2945,IR2,CulDSac,Buver,Norm,1Fam,2Story,no,10,5,2006,2006,3,1,Gd,1,3,641,0,0,yes,4355
370700,RL,67,8777,2200,Reg,Inside,Tistin,Feedr,Duplex,1.5Fin,no,5,7,1900,2003,2,2,TA,0,0,0,70,0,no,3472
188700,RL,67,8777,796,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,5,7,1910,1950,1,1,TA,0,0,0,0,0,yes,1592
349300,RL,67,12354,1196,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,yes,6,8,1920,2000,1,1,Gd,0,2,528,46,800,yes,1880
176900,RL,67,5604,864,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1925,1950,1,1,TA,0,0,0,0,0,yes,1728
215300,RL,67,8877,816,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,6,1938,1958,1,1,TA,1,1,288,0,0,yes,1632
480700,RL,67,8777,1126,Reg,Inside,Tistin,Feedr,1Fam,1Story,yes,4,5,1949,2003,2,1,Gd,0,2,520,96,0,yes,1126
257700,RL,67,8877,1220,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1951,1951,1,1,TA,0,2,396,0,0,yes,2056
195800,RL,67,9000,1006,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,3,1959,1959,1,1,TA,0,0,0,24,0,yes,2012
450200,RL,67,13500,1252,Reg,Inside,Todon,Norm,1Fam,1Story,no,6,7,1960,1975,1,1,TA,1,2,564,0,0,yes,2854
177500,RL,67,8125,858,IR1,Corner,Kence,Norm,1Fam,1Story,no,4,4,1971,1971,1,1,TA,0,0,0,0,0,yes,1716
229700,RL,67,8780,833,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1985,1985,1,1,TA,0,0,0,0,0,yes,1666
389900,RL,67,16196,1494,IR3,Inside,Kence,Norm,1Fam,1Story,no,7,5,1998,1998,2,1,Gd,1,2,514,25,0,no,2976
464300,RL,67,10762,1983,IR1,CulDSac,Hephis,Norm,1Fam,2Story,yes,7,5,1999,1999,2,1,Gd,1,2,490,0,0,no,2961
438400,RL,67,6853,1296,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2001,2002,2,1,Gd,0,2,471,25,0,yes,2563
471500,RL,67,16285,1430,IR2,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2001,2002,2,1,Gd,0,2,605,33,0,yes,2843
448400,RL,67,9808,1573,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2002,2002,2,1,Gd,0,2,544,72,0,no,3146
453200,RL,67,10083,1200,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2003,2003,2,1,Gd,0,2,555,41,0,no,2376
458400,RM,67,4426,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2004,2004,1,1,Gd,1,2,420,0,0,no,1696
683800,RL,67,10656,1646,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2006,2007,2,1,Gd,1,3,870,80,0,yes,3284
912500,RL,67,14948,2713,IR1,Inside,Buver,Norm,1Fam,2Story,no,9,5,2008,2008,2,1,Ex,1,3,858,66,0,yes,4165
298100,RM,68,5100,1666,Reg,Inside,Tistin,Norm,1Fam,2Story,no,8,7,1925,1996,1,1,Gd,1,1,228,63,0,yes,2254
238000,RL,68,10880,1164,Reg,Inside,Tistin,Norm,2fmCon,1Story,no,5,5,1950,1950,1,1,TA,0,1,240,48,0,yes,2328
365800,RL,68,7922,1057,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1953,2007,1,1,Gd,0,1,246,52,0,yes,2114
241300,RL,68,9450,894,Reg,Inside,Tistin,Norm,1Fam,1Story,no,4,5,1954,1954,1,1,TA,0,2,400,0,0,no,1788
229200,RL,68,9571,1144,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1956,1956,1,1,TA,0,1,596,0,0,yes,2288
266600,RL,68,8562,1526,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1957,2002,1,1,TA,1,1,364,78,0,yes,2742
168300,RL,68,9571,1276,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,3,1958,1958,1,1,TA,0,1,350,0,0,yes,2552
219500,RL,68,12493,1100,IR1,Inside,Kence,Norm,1Fam,1Story,no,4,5,1960,1960,1,1,TA,1,1,312,0,0,yes,2200
204800,RL,68,7838,900,Reg,Inside,Kence,Norm,1Fam,SFoyer,no,5,5,1967,1967,1,1,TA,1,1,288,144,0,yes,1764
375800,RL,68,16635,1602,IR1,FR2,Hephis,Norm,1Fam,1Story,no,6,7,1977,2000,2,1,Gd,1,2,529,0,0,yes,3204
410600,RL,68,7000,864,IR1,CulDSac,Enstol,Norm,1Fam,1Story,no,5,8,1978,2005,1,1,TA,0,1,336,0,0,no,1728
734400,RL,68,50271,1842,IR1,Inside,Todon,Norm,1Fam,1Story,no,9,5,1981,1987,0,1,Gd,1,3,894,72,0,yes,3684
414800,RL,68,9179,1790,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,0,2,588,88,0,yes,2663
390600,RL,68,9017,1431,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,1999,1999,2,1,Gd,0,2,666,35,0,no,2862
381700,RL,68,7750,1430,IR1,Inside,Hephis,Norm,1Fam,SLvl,yes,7,5,2000,2000,2,1,TA,1,2,400,0,0,yes,1814
466600,RL,68,11250,1786,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2001,2002,2,1,Gd,1,2,608,42,0,yes,2706
460900,RL,68,8935,1660,IR1,Inside,Enstol,Norm,1Fam,2Story,yes,7,5,2002,2002,2,1,Gd,0,2,493,68,0,yes,2491
554900,RL,68,8814,1274,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2005,2007,2,1,Gd,0,2,508,98,0,yes,2548
509400,RL,68,8846,1500,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,2005,2006,2,1,Gd,0,2,564,35,0,no,2250
578500,RL,68,8814,1604,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,2,660,110,0,yes,3208
569700,RL,68,10769,1768,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2007,2007,2,1,Gd,0,2,578,105,0,yes,2634
675800,RL,68,7820,1869,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2007,2007,2,1,Ex,1,2,617,54,0,yes,3738
260500,RM,69,9142,1928,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,6,8,1910,1950,2,2,Fa,0,1,440,60,0,no,2948
315400,RL,69,13284,1383,Reg,Inside,Tistin,PosN,1Fam,1Story,no,5,5,1954,1954,1,1,TA,1,1,354,116,0,yes,2766
302100,RL,69,14850,1092,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1957,1957,1,1,TA,1,1,299,0,0,yes,2184
298700,RL,69,8973,1053,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,7,1958,1991,1,1,Ex,0,2,750,80,0,yes,2061
305700,RL,69,7590,1812,Reg,Inside,Kence,PosN,1Fam,2Story,no,5,5,1962,1962,2,1,TA,1,1,264,168,0,yes,2676
277000,RL,69,10205,999,IR1,Inside,Kence,Norm,1Fam,SFoyer,no,5,5,1962,1962,1,1,TA,0,1,300,72,0,yes,1924
453100,RL,69,18450,2380,IR1,Inside,Kence,Norm,1Fam,2Story,yes,6,5,1965,1979,2,1,TA,1,2,596,265,0,yes,3401
318900,RL,69,7590,1348,Reg,Inside,Kence,PosN,1Fam,2Story,no,6,5,1966,1966,1,1,TA,1,2,453,108,0,yes,2008
330800,RL,69,9920,971,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,6,1969,1969,1,1,TA,1,1,300,0,0,no,1942
458100,RL,69,19900,2207,Reg,Inside,Kence,PosA,1Fam,1Story,yes,7,5,1970,1989,2,1,TA,1,2,576,0,0,yes,4154
375000,RL,69,18890,2620,IR1,Inside,Tistin,Feedr,Duplex,1.5Fin,no,5,5,1977,1977,2,2,TA,1,2,600,24,8300,no,3981
370600,RL,69,7599,845,Reg,Corner,Kence,Norm,1Fam,1Story,no,4,6,1982,2006,1,1,TA,0,2,360,0,0,yes,1690
247600,RL,69,8885,902,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1983,1983,1,1,TA,0,2,484,0,0,yes,1766
427100,RL,69,9337,1786,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,Gd,0,2,684,162,0,yes,2610
440300,RL,69,7750,1320,Reg,Inside,Hephis,RRAn,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,2,400,48,0,yes,1980
442400,RM,69,4435,848,Reg,Inside,Enstol,Norm,TwnhsE,1Story,no,6,5,2003,2003,1,1,Gd,0,2,420,0,0,no,1696
740500,RL,69,11302,1826,IR1,Inside,Buver,Norm,1Fam,1Story,no,8,5,2005,2006,2,1,Gd,1,3,758,75,0,yes,3640
722000,RL,69,9588,2574,IR1,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2007,2007,2,1,Ex,1,3,868,148,0,yes,4056
217800,RL,70,7000,1347,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,5,7,1910,1991,1,1,TA,0,0,0,0,0,no,2464
299800,RL,70,11767,1346,Reg,Inside,Tistin,Norm,1Fam,2Story,yes,4,7,1910,2000,1,1,TA,0,1,384,24,0,yes,1906
401000,RL,70,25339,1416,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1918,2007,2,1,Gd,0,2,576,0,0,no,2232
449600,RL,70,8737,1635,IR1,Inside,Lafield,Norm,1Fam,1.5Fin,yes,6,7,1923,1950,1,1,TA,1,2,440,38,0,no,2700
119200,RM,70,5600,1092,Reg,Inside,Lafield,Norm,2fmCon,2Story,no,4,5,1930,1950,2,2,Fa,0,0,0,0,3500,no,1092
334000,RM,70,5684,813,Reg,Inside,Tistin,Norm,1Fam,1Story,no,6,8,1930,2005,1,1,Gd,0,1,270,113,0,yes,1626
247200,RH,70,4270,774,Reg,Inside,Tistin,Norm,1Fam,1Story,no,3,6,1931,2006,1,1,Gd,0,0,0,0,0,yes,1318
580300,RL,70,10570,2727,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,8,1932,1994,2,1,Gd,2,2,440,74,0,yes,3580
262000,RL,70,11767,1200,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,5,6,1946,1995,1,1,TA,0,1,240,0,0,yes,1968
214700,RM,70,12702,882,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,1956,1956,1,1,TA,0,1,308,45,0,yes,882
320000,RL,70,13300,928,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1956,2000,1,1,TA,0,1,252,0,0,yes,1856
284700,RL,70,8400,1478,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,3,1957,1957,1,1,TA,2,2,442,0,0,yes,2956
213000,RL,70,8400,1314,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1957,1957,1,1,TA,0,1,294,0,0,no,2628
277200,RL,70,9100,864,Reg,Corner,Kence,Feedr,1Fam,1Story,no,5,5,1958,1958,1,1,TA,0,2,624,0,0,yes,1728
